lon,lat,elevation,aspect,tpi,distance_to_river,rain_3d,rain_7d,rain_30d,api,ndvi,ndwi,landuse,landuse_type,rain_ratio_3d_30d,rain_ratio_7d_30d,rain_intensity,valley_risk,elev_rain,aspect_rain,ndvi_elev,log_dist_river,threatened_people,threatened_households,threatened_property,exposure_index,has_rain,has_earthquake,has_human,danger_code,triggering_factor,hazard_type,danger_grade,label,lu_Built-up,lu_Cropland,lu_Grassland,lu_Moss and Lichen,lu_Permanent water bodies,lu_Trees
103.765555555556,32.2302777777778,2422.0,260.0,-42.1493099122067,270.0,0.0,0.0,102.759440422058,17.8457768109153,0.5893735153581968,-0.5606029361743546,30.0,Grassland,0.0,0.0,0.0,0.1555325089011317,0.0,-0.0,1.4274626541975526,5.602118820879701,46.0,10.0,100.0,0.00668,1,1,0,0.0,地震-降雨,滑坡,小型,1,False,False,True,False,False,False
103.766388888889,32.2333333333333,2510.0,250.0,-17.2195734002889,360.0,20.4021263122559,33.2154788970947,190.596869468689,37.2421470559241,0.584136672125227,-0.5564221101154395,30.0,Grassland,0.10704334424830152,0.1742708523384671,0.6142355005424318,0.0476996493082795,7689.360596468975,-6.977938165466155,1.4661830470343198,5.8888779583328805,91.0,19.0,450.0,0.01428,1,1,1,0.0,地震-降雨-人为因素-其他,不稳定斜坡,小型,1,False,False,True,False,False,False
103.761388888889,32.2316666666667,2434.0,95.0,-49.6047678795821,180.0,19.3126678466797,19.3126678466797,129.155535697937,24.9473336520108,0.5893735153581968,-0.5606029361743546,30.0,Grassland,0.14953031428983402,0.14953031428983402,0.9999999994822051,0.2740594910474149,7329.369656456146,-1.6832099106161869,1.434535136381851,5.198497031265826,44.0,12.0,200.0,0.00752,1,1,0,0.0,地震-降雨,泥石流,小型,1,False,False,True,False,False,False
103.7375,32.1563888888889,2347.0,300.0,-67.1104140527359,0.0,0.0,44.8944430351257,166.033310890198,35.1584732709391,0.524478182066224,-0.479441302744312,10.0,Trees,0.0,0.2703941925371323,0.0,67.1104140527359,0.0,0.0,1.2309502933094276,0.0,4.0,1.0,300.0,0.00207,1,1,0,0.0,地震-降雨,泥石流,小型,1,False,False,False,False,False,True
103.751666666667,32.1766666666667,2347.0,150.0,-52.6537013802094,201.25,22.6456451416016,64.4307823181152,195.286170005798,47.8838886179455,0.5872186374960849,-0.5588825926164308,10.0,Trees,0.11596133581691752,0.32993008318460526,0.35147245343503897,0.2603396854398487,7423.981019605053,-19.61170397771464,1.3782021422033113,5.309504555938601,38.0,9.0,150.0,0.006039999999999999,1,1,1,0.0,地震-降雨-人为因素-其他,不稳定斜坡,小型,1,False,False,False,False,False,True
103.766944444444,32.2169444444444,2399.0,270.0,-31.1166875784574,0.0,0.0,17.2218799591064,133.675597906113,22.0948912219761,0.5907833253807522,-0.56172845592322,40.0,Cropland,0.0,0.12883338640395567,0.0,31.1166875784574,0.0,-0.0,1.4172891975884245,0.0,85.0,18.0,360.0,0.013099999999999999,1,1,0,0.0,地震-降雨,泥石流,小型,1,False,True,False,False,False,False
103.760833333333,32.1855555555556,2428.0,300.0,-8.13299874533186,324.5,60.8093070983887,60.8093070983887,159.012992858887,52.8455626520846,0.397688288383385,-0.386739000659803,10.0,Trees,0.38241722265128714,0.38241722265128714,0.9999999998355514,0.024986171260620155,10013.202998908884,30.404653549194357,0.9655871641948588,5.785362461648624,67.0,13.0,400.0,0.01061,1,1,0,0.0,地震-降雨-其他,不稳定斜坡,小型,1,False,False,False,False,False,True
103.764166666667,32.2188888888889,2371.0,260.0,-73.3989962359187,0.0,20.4021263122559,50.2999477386475,190.596869468689,43.8142906540284,0.3608533972354904,-0.3781642374524209,80.0,Permanent water bodies,0.10704334424830152,0.2639075231205286,0.4056092943516922,73.3989962359187,7263.535447899578,-3.5427920546537663,0.8555834048453478,0.0,0.0,0.0,30.0,0.00015,1,1,0,0.0,地震-降雨-其他,不稳定斜坡,小型,1,False,False,False,False,True,False
103.728888888889,32.1558333333333,2398.0,140.0,-15.9623588457079,90.0,32.5804595947266,32.5804595947266,116.283143520355,35.6448240846437,0.6844853914320977,-0.636535361933941,10.0,Trees,0.2801821365125176,0.2801821365125176,0.9999999996930675,0.1754105367660209,8426.438522804516,-24.958080026802698,1.6413959686541704,4.51085950651685,18.0,4.0,100.0,0.0029400000000000003,1,1,0,0.0,地震-降雨,泥石流,小型,1,False,False,False,False,False,True
103.721388888889,32.4166666666667,2671.0,250.0,-63.7816813049353,90.0,0.0,0.0,57.1379331350326,7.02848242431291,0.5869325706666522,-0.5586542115857454,30.0,Grassland,0.0,0.0,0.0,0.7008975967575307,0.0,-0.0,1.567696896250628,4.51085950651685,12.0,1.0,200.0,0.00221,1,0,1,0.0,降雨-人为因素,泥石流,小型,1,False,False,True,False,False,False
103.693055555556,32.4275,2649.0,210.0,-100.060225846963,90.0,0.0,0.0,96.9024562835693,9.15886543263674,0.5294591276496785,-0.5127703732557842,30.0,Grassland,0.0,0.0,0.0,1.0995629213951976,0.0,-0.0,1.4025372291439984,4.51085950651685,205.0,53.0,400.0,0.031650000000000005,1,1,1,0.0,地震-降雨-人为因素,滑坡,中型,1,False,False,True,False,False,False
103.738055555556,32.3502777777778,2532.0,270.0,-57.291091593514,0.0,0.0,0.0,28.2306818962097,0.623219501051593,0.5889429452903587,-0.5602591911967557,40.0,Cropland,0.0,0.0,0.0,57.291091593514,0.0,-0.0,1.4912035374751884,0.0,0.0,0.0,50.0,0.00025,1,0,0,0.0,降雨,泥石流,小型,1,False,True,False,False,False,False
103.724166666667,32.3930555555556,2565.0,240.0,-66.7063989962803,0.0,43.1325187683105,68.1287961006165,106.337207794189,43.8650563917508,0.5869325706666522,-0.5586542115857454,30.0,Grassland,0.40562019314758946,0.6406863364897631,0.6331026119745152,66.7063989962803,9714.160042736634,-21.566259384155266,1.5054820437599628,0.0,0.0,0.0,50.0,0.00025,1,0,0,0.0,降雨,泥石流,小型,1,False,False,True,False,False,False
103.674166666667,32.4555555555556,2663.0,210.0,-98.5771643664134,180.0,0.0,19.6770172119141,114.922467231751,30.0996235928008,0.512769452156344,-0.529521556063401,30.0,Grassland,0.0,0.17121993361421237,0.0,0.5446252174939967,0.0,-0.0,1.365505051092344,5.198497031265826,181.0,37.0,500.0,0.02623,1,0,0,0.0,降雨,泥石流,中型,1,False,False,True,False,False,False
103.707777777778,32.445,2815.0,220.0,-40.6662484316625,127.28,0.0,0.0,120.133635044098,8.44995382201368,0.389401416005149,-0.406738752654953,30.0,Grassland,0.0,0.0,0.0,0.3170116029908209,0.0,-0.0,1.0961649860544944,4.854215374824954,33.0,7.0,230.0,0.005540000000000001,1,1,1,0.0,地震-降雨-人为因素,滑坡,小型,1,False,False,True,False,False,False
103.721666666667,32.3633333333333,2664.0,78.0,5.146800501838243,180.0,0.0,0.0,43.3657236099243,3.06386127071352,0.5844631135723164,-0.5566827241624877,30.0,Grassland,0.0,0.0,0.0,0.0,0.0,0.0,1.557009734556651,5.198497031265826,0.0,0.0,20.0,0.0001,1,1,1,0.0,地震-降雨-人为因素,滑坡,小型,1,False,False,True,False,False,False
103.723055555556,32.3663888888889,2635.0,104.0,-49.8017565872446,127.28,0.0,0.0,108.799530029297,15.9086687858539,0.5869325706666522,-0.5586542115857454,30.0,Grassland,0.0,0.0,0.0,0.38822697682604146,0.0,-0.0,1.5465673237066284,4.854215374824954,0.0,0.0,20.0,0.0001,1,1,1,0.0,地震-降雨-人为因素,不稳定斜坡,小型,1,False,False,True,False,False,False
103.718055555556,32.3988888888889,2667.0,68.0,-26.909661229653,201.25,32.8361587524414,65.6723165512085,163.0828166008,52.0933360511999,0.5832542845489785,-0.5557176572974485,30.0,Grassland,0.20134652708878256,0.40269304832977365,0.5000000071847192,0.13305147703165884,9391.920553342348,12.300641571116154,1.5555391768921258,5.309504555938601,9.0,3.0,90.0,0.0019199999999999998,1,1,1,0.0,地震-降雨-人为因素,滑坡,小型,1,False,False,True,False,False,False
103.719444444444,32.4025,2578.0,250.0,-63.0263488080672,180.0,0.0,36.5469589233398,59.5806455612183,20.6468699158331,0.5851983263271078,-0.5572696801791823,40.0,Cropland,0.0,0.6134032045633723,0.0,0.3482118718677746,0.0,-0.0,1.5086412852712838,5.198497031265826,159.0,31.0,700.0,0.023969999999999998,1,0,0,0.0,降雨,泥石流,中型,1,False,True,False,False,False,False
103.688055555556,32.4275,2693.0,60.0,-87.1317440401912,0.0,32.9483299255371,49.4224948883057,108.278061389923,37.9109376579638,0.518643164173136,-0.505127061970575,30.0,Grassland,0.30429368146741254,0.45644052220111925,0.6666666665317746,87.1317440401912,9492.393206039284,16.474164962768555,1.3967060411182555,0.0,60.0,17.0,300.0,0.010549999999999999,1,0,0,0.0,降雨,泥石流,小型,1,False,False,True,False,False,False
103.675277777778,32.4516666666667,2671.0,58.0,-47.5345043915112,0.0,0.0,0.0,125.833142280579,8.40165940013046,0.606594379287453,-0.564574638498395,40.0,Cropland,0.0,0.0,0.0,47.5345043915112,0.0,0.0,1.6202135870767869,0.0,140.0,40.0,700.0,0.0247,1,0,0,0.0,降雨,泥石流,中型,1,False,True,False,False,False,False
103.716666666667,32.4063888888889,2619.0,178.0,-19.1468005019228,180.0,0.0,0.0,57.1379331350326,7.02848242431291,0.5832542845489785,-0.5557176572974485,30.0,Grassland,0.0,0.0,0.0,0.10578342818741879,0.0,-0.0,1.5275429712337747,5.198497031265826,77.0,18.0,280.0,0.01206,1,1,1,0.0,地震-降雨-人为因素,不稳定斜坡,小型,1,False,False,True,False,False,False
103.671388888889,32.4638888888889,2751.0,205.0,-56.7565872020554,201.25,0.0,20.4229068756104,111.966882944107,21.0729901440796,0.59145051764444,-0.577031409723703,30.0,Grassland,0.0,0.182401316682017,0.0,0.2806258946949587,0.0,-0.0,1.6270803740398545,5.309504555938601,45.0,9.0,230.0,0.006999999999999999,1,1,0,0.0,地震-降雨,不稳定斜坡,小型,1,False,False,True,False,False,False
103.695277777778,32.4180555555556,2751.0,19.0,-95.020075282352,127.28,0.0,20.4229068756104,111.966882944107,21.0729901440796,0.5399109543449072,-0.5211145736579598,30.0,Grassland,0.0,0.182401316682017,0.0,0.7407240043837854,0.0,0.0,1.4852950354028396,4.854215374824954,35.0,9.0,240.0,0.0062499999999999995,1,0,1,0.0,降雨-人为因素,泥石流,小型,1,False,False,True,False,False,False
103.694166666667,32.4738888888889,2784.0,270.0,-83.4805520703053,90.0,0.0,1.7579208612442,1.7579208612442,0.663253188530714,0.377742003812752,-0.420914198830818,10.0,Trees,0.0,0.9999999943114618,0.0,0.9173687040692889,0.0,-0.0,1.0516337386147014,4.51085950651685,54.0,10.0,150.0,0.0075699999999999995,1,0,1,0.0,降雨-人为因素,泥石流,小型,1,False,False,False,False,False,True
103.684444444444,32.4988888888889,2917.0,94.0,-58.5796737767077,0.0,0.733048215508461,2.04063157737255,5.97153715789318,1.76551566312727,0.604970956938145,-0.581067888522301,30.0,Grassland,0.12275703807887174,0.34172634616498687,0.35922614353544813,58.5796737767077,1604.0053049250573,-0.051134858598293885,1.7647002813885688,0.0,8.0,2.0,80.0,0.00154,1,1,1,0.0,地震-降雨-人为因素,滑坡,小型,1,False,False,True,False,False,False
103.7025,32.5808333333333,3138.0,150.0,-46.4015056462239,90.0,0.0,0.908335506916046,1.76504743099213,0.51709221405435,0.40941172198294956,-0.416930704281773,30.0,Grassland,0.0,0.5146238485269679,0.0,0.50990665545301,0.0,-0.0,1.2847339835824958,4.51085950651685,9.0,3.0,70.0,0.00182,1,1,0,0.0,地震-降雨,泥石流,小型,1,False,False,True,False,False,False
103.705,32.5794444444444,3123.0,300.0,-40.794228356387,90.0,0.0,0.908335506916046,1.76504743099213,0.51709221405435,0.6123191724190239,-0.5789215675923955,10.0,Trees,0.0,0.5146238485269679,0.0,0.44828822369656046,0.0,0.0,1.9122727754646116,4.51085950651685,48.0,10.0,200.0,0.00734,1,1,0,0.0,地震-降雨,泥石流,小型,1,False,False,False,False,False,True
103.6975,32.5644444444444,3083.0,150.0,-55.9673776662966,90.0,0.0,1.01348531246185,1.87541723251343,0.446434552442932,0.42642591750815534,-0.43051396214510185,30.0,Grassland,0.0,0.540405243957115,0.0,0.6150261282010615,0.0,-0.0,1.3146711036776428,4.51085950651685,27.0,5.0,50.0,0.00366,1,1,0,0.0,地震-降雨,泥石流,小型,1,False,False,True,False,False,False
103.714444444444,32.4769444444444,2951.0,211.0,-110.529485570935,0.0,30.7112636566162,47.3874320983887,96.7853829860687,37.4308458211067,0.464823581134275,-0.472940741045359,30.0,Grassland,0.31731303535642,0.4896135204663448,0.6480887925382979,110.529485570935,10200.638889539314,-26.324690969692593,1.3716943879272456,0.0,136.0,26.0,390.0,0.01933,1,1,1,0.0,地震-降雨-人为因素,滑坡,中型,1,False,False,True,False,False,False
103.694166666667,32.5555555555556,3093.0,130.0,-44.6863237139741,0.0,0.0,1.01348531246185,1.87541723251343,0.446434552442932,0.5910298763757216,-0.5619252895458363,10.0,Trees,0.0,0.540405243957115,0.0,44.6863237139741,0.0,-0.0,1.8280554076301068,0.0,54.0,14.0,350.0,0.00957,1,1,0,0.0,地震-降雨,泥石流,小型,1,False,False,False,False,False,True
103.6925,32.5416666666667,3038.0,150.0,-80.4592220828553,90.0,0.0,1.76581573486328,1.76581573486328,0.66617944833777,0.5463667279561324,-0.5262685309836903,30.0,Grassland,0.0,0.999999994336895,0.0,0.8841672756357726,0.0,-0.0,1.6598621195307304,4.51085950651685,58.0,13.0,360.0,0.00969,1,1,0,0.0,地震-降雨,泥石流,小型,1,False,False,True,False,False,False
103.690833333333,32.4741666666667,2877.0,120.0,-44.858218318734,254.56,0.0,1.7579208612442,1.7579208612442,0.663253188530714,0.665503663788839,-0.64533027534891,30.0,Grassland,0.0,0.9999999943114618,0.0,0.1755291059584207,0.0,-0.0,1.9146540407204897,5.543457215734143,205.0,1.0,120.0,0.01725,1,0,1,0.0,降雨-人为因素,不稳定斜坡,中型,1,False,False,True,False,False,False
103.691666666667,32.5338888888889,3076.0,290.0,-49.0828105395739,0.0,0.0,1.76581573486328,1.76581573486328,0.66617944833777,0.574878451886202,-0.512668762714999,30.0,Grassland,0.0,0.999999994336895,0.0,49.0828105395739,0.0,0.0,1.7683261180019574,0.0,24.0,6.0,95.0,0.0038950000000000005,1,0,0,0.0,降雨,泥石流,小型,1,False,False,True,False,False,False
103.699444444444,32.5144444444444,3228.0,107.0,-115.329987453,0.0,0.0,20.4229068756104,111.966882944107,21.0729901440796,0.620708275210368,-0.529839017967124,10.0,Trees,0.0,0.182401316682017,0.0,115.329987453,0.0,-0.0,2.0036463123790678,0.0,92.0,25.0,400.0,0.01561,1,1,0,0.0,地震-降雨,泥石流,小型,1,False,False,False,False,False,True
104.11,32.1855555555556,1306.0,348.0,6.404015056442631,201.25,15.0026426315308,15.0026426315308,58.125061750412,15.1043723708796,0.49711617590660423,-0.4869494255103241,10.0,Trees,0.2581097065044127,0.2581097065044127,0.9999999993334507,0.0,3621.2165582324324,14.67479889469856,0.6492337257340252,5.309504555938601,23.0,4.0,250.0,0.004090000000000001,1,1,0,0.0,地震-降雨,滑坡,小型,1,False,False,False,False,False,True
104.131666666667,32.1616666666667,1263.0,23.0,8.988707653681331,402.49,15.0026426315308,20.9514017105103,65.8945811986923,20.9057057036396,0.4507411573118819,-0.4499259979227206,10.0,Trees,0.22767642431805563,0.31795333282650196,0.7160686827384927,0.0,3501.9881416903236,13.810005356936594,0.5692860816849069,6.000151704255437,18.0,4.0,80.0,0.0028400000000000005,1,1,0,0.0,地震-降雨,滑坡,小型,1,False,False,False,False,False,True
104.091666666667,32.1955555555556,1317.0,244.0,-34.9272271016518,180.0,52.2549476623535,111.398239135742,234.75280380249,77.0335933109516,0.4899388092378051,-0.4812193854330527,10.0,Trees,0.22259562745879877,0.4745342220692789,0.46908234872535554,0.19296810553398785,5235.194470496467,-22.90706133214914,0.6452494117661892,5.198497031265826,11.0,4.0,220.0,0.00298,1,1,0,0.0,地震-降雨,不稳定斜坡,小型,1,False,False,False,False,False,True
104.133055555556,32.1991666666667,1345.0,240.0,-49.8619824341465,90.0,40.8859939575195,40.8859939575195,181.465580940247,52.6338990216575,0.4345906651329705,-0.43703227635000014,10.0,Trees,0.22530991135299286,0.22530991135299286,0.9999999997554174,0.5479338729027088,5023.509764751038,-20.44299697875977,0.5845244446038453,4.51085950651685,13.0,5.0,115.0,0.0028650000000000004,1,1,0,0.0,地震-降雨,泥石流,小型,1,False,False,False,False,False,True
104.130277777778,32.1708333333333,1171.0,186.0,-51.8067754077983,90.0,20.2517738342285,40.503547668457,246.06201171875,50.7212673884989,0.4365210161650643,-0.4385733692448613,10.0,Trees,0.0823035367871142,0.1646070735742284,0.499999999876554,0.5693052242615197,3579.0916690995405,-20.140832498186533,0.5111661099292902,4.51085950651685,17.0,5.0,80.0,0.0030100000000000005,1,1,0,0.0,地震-降雨,泥石流,小型,1,False,False,False,False,False,True
104.128055555556,32.2080555555556,1552.0,95.0,-16.1041405270016,509.12,14.1425771713257,19.831672668457,64.1795415878296,19.774554939598,0.5419009210868116,-0.5227032606666809,10.0,Trees,0.2203595853013068,0.30900302767397236,0.7131308286813687,0.031569318056538856,4217.576228022085,-1.2326068177329668,0.8410302295267317,6.234645992158699,0.0,0.0,12.0,5.9999999999999995e-05,1,0,0,0.0,降雨,不稳定斜坡,小型,1,False,False,False,False,False,True
104.140555555556,32.1475,1098.0,41.0,-109.430363864509,0.0,15.7420272827148,21.7744359970093,73.3227019309998,22.2203288382483,0.2793817849482453,-0.31312149613683243,10.0,Trees,0.21469513351242644,0.2969671796128084,0.7229591286611218,109.430363864509,3094.078533693343,11.88065880239311,0.30676119987317335,0.0,4.0,1.0,12.0,0.0006299999999999999,1,0,0,0.0,降雨,滑坡,小型,1,False,False,False,False,False,True
104.098888888889,32.1916666666667,1348.0,241.0,-41.0715181932471,324.5,0.0,12.3728303909302,116.791271209717,11.2227680742918,0.4899512142690659,-0.48122928897143447,10.0,Trees,0.0,0.10593968420511027,0.0,0.1261797793955364,0.0,-0.0,0.6604542368347008,5.785362461648624,44.0,13.0,260.0,0.00807,1,1,0,0.0,地震-降雨,不稳定斜坡,小型,1,False,False,False,False,False,True
104.139166666667,32.1555555555556,1138.0,90.0,-45.1380175658891,90.0,15.0026426315308,20.9514017105103,65.8945811986923,20.9057057036396,0.29296226474332593,-0.3239634521194722,10.0,Trees,0.22767642431805563,0.31795333282650196,0.7160686827384927,0.49602217105372637,3155.393907556285,9.18646913872791e-16,0.3333910572779049,4.51085950651685,10.0,3.0,60.0,0.0018499999999999999,1,0,0,0.0,降雨,泥石流,小型,1,False,False,False,False,False,True
104.133333333333,32.1894444444444,1457.0,282.0,-5.87452948559325,324.5,15.0026426315308,20.9514017105103,65.8945811986923,20.9057057036396,0.5334981826314682,-0.5159949468338023,10.0,Trees,0.22767642431805563,0.31795333282650196,0.7160686827384927,0.018047709633158986,4039.9023930663507,3.1192247962561686,0.7773068520940491,5.785362461648624,2.0,1.0,20.0,0.00051,1,1,0,0.0,地震-降雨,不稳定斜坡,小型,1,False,False,False,False,False,True
104.129166666667,32.1644444444444,1249.0,19.0,9.370138017548696,284.6,15.0026426315308,20.9514017105103,65.8945811986923,20.9057057036396,0.4794358232585715,-0.4728343420920669,10.0,Trees,0.22767642431805563,0.31795333282650196,0.7160686827384927,0.0,3463.169587467311,14.185277291190589,0.5988153432499558,5.654592230465429,24.0,6.0,120.0,0.00402,1,0,1,0.0,降雨-人为因素,滑坡,小型,1,False,False,False,False,False,True
104.093888888889,32.1769444444444,1515.0,114.0,-67.528230865772,270.0,0.0,14.7336492538452,66.9439897537231,10.7232608460854,0.49138526576004865,-0.48237416186080806,10.0,Trees,0.0,0.22008920152275352,0.0,0.2491816637113358,0.0,-0.0,0.7444486776264737,5.602118820879701,11.0,4.0,80.0,0.0022800000000000003,1,1,0,0.0,地震-降雨,滑坡,小型,1,False,False,False,False,False,True
104.1325,32.1675,1140.0,234.0,-51.7854454203429,127.28,0.0,31.2046165466309,157.290031909943,18.4155532967567,0.44645892607054266,-0.4465072849371232,10.0,Trees,0.0,0.19838902799964672,0.0,0.40369071889883773,0.0,-0.0,0.5089631757204186,4.854215374824954,2.0,1.0,20.0,0.00051,1,1,0,0.0,地震-降雨,滑坡,小型,1,False,False,False,False,False,True
104.146666666667,32.1291666666667,1222.0,35.0,63.87829360098499,201.25,66.643009185791,74.8298587799072,323.470056533813,84.1512264288471,0.3205314975804739,-0.34597330842836194,10.0,Trees,0.20602528066385153,0.23133473181240727,0.8905938119287162,0.0,5149.8061818075,54.59075721211076,0.3916894900433391,5.309504555938601,6.0,2.0,40.0,0.00118,1,0,0,0.0,降雨,滑坡,小型,1,False,False,False,False,False,True
104.135833333333,32.2091666666667,1403.0,273.0,-36.1769134253668,0.0,85.8534336090088,85.8534336090088,145.639570236206,84.8970164287097,0.4824188477230373,-0.4752158352666005,10.0,Trees,0.5894924948204132,0.5894924948204132,0.9999999998835225,36.1769134253668,6263.303503655853,4.493221544667578,0.6768336433554213,0.0,102.0,25.0,600.0,0.017410000000000002,1,0,0,0.0,降雨,泥石流,中型,1,False,False,False,False,False,True
104.099166666667,32.1805555555556,1446.0,136.0,67.22208281052144,450.0,9.80155658721924,14.4093251228333,63.7922743558884,15.6984774482437,0.5276556295182572,-0.5113305531867814,10.0,Trees,0.15364801905323539,0.22587884294870647,0.6802231538856229,0.0,3441.0321046680315,-7.050649758458281,0.7629900402833998,6.111467339502679,0.0,0.0,30.0,0.00015,1,1,0,0.0,地震-降雨,滑坡,小型,1,False,False,False,False,False,True
104.133055555556,32.1683333333333,1229.0,254.0,15.451693851925256,201.25,0.0,7.18421792984009,143.381814002991,11.241200019856,0.4911286404138848,-0.482169285394798,10.0,Trees,0.0,0.05010550312321455,0.0,0.0,0.0,-0.0,0.6035970990686644,5.309504555938601,35.0,5.0,500.0,0.00655,1,1,0,0.0,地震-降雨,滑坡,中型,1,False,False,False,False,False,True
104.108888888889,32.1813888888889,1233.0,247.0,-67.4391468005192,201.25,56.2100219726563,121.627613067627,253.718589782715,82.6934509805612,0.4570741826328868,-0.45498195933228364,10.0,Trees,0.22154475168169271,0.4793799822354179,0.4621485249141665,0.33344448356251766,4989.616970868248,-21.963005317782873,0.5635724671863493,5.309504555938601,4.0,1.0,25.0,0.000695,1,1,0,0.0,地震-降雨,滑坡,小型,1,False,False,False,False,False,True
104.138055555556,32.2191666666667,1533.0,58.0,22.86825595982532,254.56,15.3369255065918,69.1076602935791,233.893070220947,47.2341712456212,0.5397837315541048,-0.5210130055308625,10.0,Trees,0.06557238096643075,0.2954668995765539,0.22192800970571275,0.0,4282.324992524851,8.1273322800526,0.8274884604724426,5.543457215734143,13.0,3.0,60.0,0.00209,1,1,0,0.0,地震-降雨,滑坡,小型,1,False,False,False,False,False,True
104.135833333333,32.2041666666667,1498.0,270.0,14.462986198220053,324.5,28.1815509796143,58.8554019927979,264.313785552979,52.8009711105401,0.538444124086055,-0.5199435318876799,10.0,Trees,0.10662157071977381,0.22267246434928836,0.47882692192425413,0.0,5053.557967354208,-5.176866930328891e-15,0.8065892978809104,5.785362461648624,15.0,5.0,100.0,0.00295,1,1,0,0.0,地震-降雨,滑坡,小型,1,False,False,False,False,False,True
104.139444444444,32.2216666666667,1443.0,165.0,-81.3701380175889,127.28,16.2102560997009,42.7992134094238,103.537815093994,32.6490497280816,0.4746390687316168,-0.46900486020147797,10.0,Trees,0.15656362927321987,0.4133679406546875,0.3787512621048337,0.6343166356219901,4106.0644234820575,-15.657905017461,0.6849041761797231,4.854215374824954,7.0,2.0,40.0,0.0012600000000000003,1,1,0,0.0,地震-降雨,泥石流,小型,1,False,False,False,False,False,True
104.139166666667,32.1416666666667,1353.0,70.0,7.57465495606516,360.0,34.0886821746826,84.7526617050171,270.194289207458,67.2987434507533,0.3212017061223903,-0.3465083684277354,10.0,Trees,0.1261635924038621,0.313673031175009,0.40221370615245844,0.0,4813.809790867703,11.659015963168116,0.43458590838359407,5.8888779583328805,10.0,2.0,40.0,0.0015,1,0,0,0.0,降雨,不稳定斜坡,小型,1,False,False,False,False,False,True
104.101666666667,32.1705555555556,1454.0,45.0,1.5094102885580014,576.28,20.2517738342285,94.861982345581,225.810237884522,58.7654969155608,0.5322440124126326,-0.5149936818923178,10.0,Trees,0.08968492315963232,0.4200960205794207,0.2134867238839336,0.0,4444.06429280165,14.320166609239262,0.7738827940479679,6.358327417434204,123.0,35.0,700.0,0.022090000000000002,1,1,0,0.0,地震-降雨,滑坡,中型,1,False,False,False,False,False,True
104.065,32.1866666666667,2216.0,310.0,-10.087829360134,1083.74,9.80155658721924,14.4093251228333,63.7922743558884,15.6984774482437,0.5989705658001647,-0.5682647272174576,10.0,Trees,0.15364801905323539,0.22587884294870647,0.6802231538856229,0.009299767096386231,5273.393598855019,6.300319129906009,1.327318773813165,6.989095605921978,3.0,1.0,20.0,0.00059,1,1,0,0.0,地震-降雨,滑坡,小型,1,False,False,False,False,False,True
104.093888888889,32.2108333333333,2003.0,10.0,34.245922208249794,742.16,19.5580425262451,39.1160850524902,233.423471927643,38.3325946145188,0.5877725572679974,-0.5593248136480591,10.0,Trees,0.08378781432687221,0.16757562865374442,0.49999999987217536,0.0,6055.574213058464,19.260911913588647,1.1773084322077987,6.61091136473797,2.0,1.0,30.0,0.00056,1,0,0,0.0,降雨,滑坡,小型,1,False,False,False,False,False,True
104.143055555556,32.1383333333333,1259.0,37.0,-1.29109159349513,270.0,34.0886821746826,84.7526617050171,270.194289207458,67.2987434507533,0.31749950089914347,-0.3435527183568387,10.0,Trees,0.1261635924038621,0.313673031175009,0.40221370615245844,0.004764175621753247,4479.369199336613,27.2244320754177,0.3997318716320216,5.602118820879701,0.0,0.0,20.0,0.0001,1,1,0,0.0,地震-降雨,滑坡,小型,1,False,False,False,False,False,True
104.097777777778,32.2194444444444,1435.0,168.0,-96.4680050188424,90.0,0.0,0.0,36.0731761455536,1.00350322362367,0.44652577907770363,-0.44656065693663155,10.0,Trees,0.0,0.0,0.0,1.0600879672400265,0.0,-0.0,0.6407644929765047,4.51085950651685,0.0,0.0,0.0,0.0,1,1,0,0.0,地震-降雨,滑坡,小型,1,False,False,False,False,False,True
104.110555555556,32.205,1301.0,108.0,-44.3299874529682,127.28,12.5094590187073,16.5554037094116,29.7385543584824,14.156306360428,0.44048638686800634,-0.44173911708771146,10.0,Trees,0.420647852067924,0.556698335241117,0.755611837121173,0.34557208803374023,3387.010530694716,-3.865635427217508,0.5730727893152763,4.854215374824954,49.0,16.0,320.0,0.00952,1,1,0,0.0,地震-降雨,滑坡,小型,1,False,False,False,False,False,True
104.13,32.1966666666667,1383.0,85.0,-19.5633626098067,180.0,0.0,40.503547668457,236.472165107727,31.1491983349619,0.5210551960696307,-0.5060611068935603,10.0,Trees,0.0,0.17128251711271145,0.0,0.10808487629727458,0.0,0.0,0.7206193361642993,5.198497031265826,20.0,6.0,320.0,0.0047,1,1,0,0.0,地震-降雨,不稳定斜坡,小型,1,False,False,False,False,False,True
104.134166666667,32.1625,1135.0,60.0,-62.1442910916132,127.28,15.0026426315308,20.9514017105103,65.8945811986923,20.9057057036396,0.4360273596984055,-0.43817925933395824,10.0,Trees,0.22767642431805563,0.31795333282650196,0.7160686827384927,0.48444255606184283,3147.075645937068,7.501321315765402,0.4948910532576903,4.854215374824954,58.0,24.0,480.0,0.01304,1,0,0,0.0,降雨,泥石流,小型,1,False,False,False,False,False,True
