id,discovery_date,location,threat_target,hazard_type,triggering_factor,disaster_type,development_trend,lon,lat,elevation,aspect,disaster_scale,scale_grade,danger_grade,threatened_property,threatened_households,threatened_people,industry_transferred,industry,rain_3d,rain_7d,rain_30d,api,landuse,landuse_type,ndvi,ndwi,data_source,tpi,distance_to_river
1172,2018-07-15,汶川县水磨镇阿坝师范学院后山,聚集区,不稳定斜坡,降雨-人为因素,不稳定斜坡,滑坡,103.411944444444,30.9241666666667,943.0,293.0,15000m3,小型,中型,1000.0,24.0,144.0,否,,,,,,50.0,Built-up,0.614584008585608,-0.578319615284418,Landsat 7,-16.2396486825731,90.0
1173,2012-09-02,汶川县水磨镇白果坪村1组水井沟,分散农户,泥石流,地震-降雨,泥石流,,103.39,30.9030555555556,976.0,135.0,12000m3,小型,小型,150.0,5.0,19.0,否,,43.7795143127441,43.7795143127441,162.482679843903,41.2719950942938,10.0,Trees,,,Landsat 7,-54.3299874529634,127.28
1174,2011-09-20,汶川县水磨镇郭家坝村1组王太清家,分散农户,不稳定斜坡,地震-降雨,不稳定,滑坡,103.433055555556,30.9283333333333,1046.0,358.0,2200m3,小型,小型,60.0,2.0,10.0,否,,64.1887044906616,74.8868217468262,141.07373714447,67.9006878183275,10.0,Trees,0.748431143655594,-0.674665076471664,Landsat 7,-20.0200752823245,90.0
1175,2011-09-20,汶川县水磨镇郭家坝村1组杨克文家,分散农户,不稳定斜坡,地震-降雨,不稳定,滑坡,103.433055555556,30.9283333333333,1046.0,333.0,2600m3,小型,小型,60.0,2.0,9.0,否,,64.1887044906616,74.8868217468262,141.07373714447,67.9006878183275,10.0,Trees,0.748431143655594,-0.674665076471664,Landsat 7,-20.0200752823245,90.0
1176,2008-05-12,汶川县三江镇街村3组姚士良,分散农户,滑坡,地震-降雨,滑坡,,103.341388888889,30.9194444444444,1090.0,265.0,6000m3,小型,小型,60.0,2.0,8.0,否,,0.0,8.14380550384521,52.7626931667328,11.1550981850823,10.0,Trees,0.580125437592455,-0.538771412927281,Landsat 7,-14.521957340042,90.0
1177,2008-05-12,汶川县三江镇街村3组山神,公路,崩塌,地震-降雨,崩塌,,103.341388888889,30.92,1092.0,60.0,4000m3,小型,小型,20.0,0.0,0.0,是,交通运输,0.0,8.14380550384521,52.7626931667328,11.1550981850823,10.0,Trees,0.428187514568165,-0.401656495791478,Landsat 7,-14.2785445420495,90.0
1178,2008-05-12,汶川县三江镇街村3组石窖,分散农户,不稳定斜坡,地震-降雨,不稳定斜坡,滑坡,103.34,30.9197222222222,1124.0,79.0,36000m3,小型,小型,150.0,5.0,22.0,否,,0.0,8.14380550384521,52.7626931667328,11.1550981850823,10.0,Trees,0.640445695045123,-0.567808511243142,Landsat 7,0.2873274780251904,180.0
1179,2008-05-12,汶川县三江镇街村3组新房子,聚集区,不稳定斜坡,地震-降雨,不稳定斜坡,滑坡,103.34,30.9227777777778,1152.0,137.0,13000m3,小型,小型,300.0,10.0,39.0,否,,0.0,8.14380550384521,52.7626931667328,11.1550981850823,10.0,Trees,0.632546700240089,-0.594944964415662,Landsat 7,-12.0928481806952,180.0
1180,2006-05-08,汶川县三江镇街村3组瓦厂附近,分散农户,崩塌,地震-降雨,崩塌,,103.34,30.9194444444444,1108.0,328.0,200m3,小型,小型,60.0,2.0,9.0,否,,0.0,0.0,30.289947271347,3.41994218928135,10.0,Trees,0.663302912773619,-0.579464679500765,Landsat 7,-13.7139272271188,180.0
1181,2008-05-12,汶川县三江镇街村3组瓦厂,分散农户,不稳定斜坡,地震-降雨,不稳定斜坡,滑坡,103.3375,30.9255555555556,1252.0,298.0,15000m3,小型,小型,30.0,1.0,2.0,否,,0.0,8.14380550384521,52.7626931667328,11.1550981850823,10.0,Trees,0.600329381978627,-0.53665502265861,Landsat 7,5.038895859453987,254.56
1182,2008-05-12,汶川县三江镇街村3组道角树,公路,不稳定斜坡,地震-降雨,不稳定斜坡,滑坡,103.34,30.9272222222222,1159.0,304.0,6300m3,小型,小型,0.0,0.0,0.0,是,交通运输,0.0,8.14380550384521,52.7626931667328,11.1550981850823,10.0,Trees,0.758346564467561,-0.684687047567091,Landsat 7,-46.6411543287501,90.0
1183,2008-05-12,汶川县三江镇街村3组飞水岩,公路,崩塌,地震-降雨,崩塌,,103.336388888889,30.93,1178.0,258.0,4500m3,小型,小型,10.0,0.0,0.0,是,交通运输,0.0,8.14380550384521,52.7626931667328,11.1550981850823,10.0,Trees,0.764990528946405,-0.693622047644989,Landsat 7,-43.4378920953761,90.0
1184,2013-07-10,汶川县三江镇街村3组魏家沟,公路,泥石流,降雨,泥石流,,103.331944444444,30.9327777777778,1173.0,136.0,1000m3,小型,小型,10.0,0.0,0.0,是,交通运输,57.010724067688,129.733370780945,253.344877719879,91.0285209250025,10.0,Trees,0.61481996008924,-0.577136680886293,Landsat 7,-86.377666248451,90.0
1185,2008-05-12,汶川县三江镇街村3组漩水湾,公路,崩塌,地震-降雨,崩塌,,103.330277777778,30.9338888888889,1252.0,148.0,1000m3,小型,小型,15.0,0.0,0.0,是,交通运输,0.0,8.14380550384521,52.7626931667328,11.1550981850823,10.0,Trees,0.372753080209761,-0.44305397701373,Landsat 7,-40.3086574655139,180.0
1186,2008-05-12,汶川县三江镇街村4组段家坪,分散农户,不稳定斜坡,降雨,不稳定斜坡,滑坡,103.331944444444,30.9308333333333,1267.0,21.0,78000m3,小型,小型,90.0,3.0,9.0,否,,0.0,8.14380550384521,52.7626931667328,11.1550981850823,10.0,Trees,0.610702579142586,-0.572287127670772,Landsat 7,-16.7779171894808,201.25
1187,2008-05-12,汶川县三江镇街村2组三碗种,分散农户,崩塌,地震-降雨,崩塌,,103.336388888889,30.9205555555556,1189.0,32.0,4000m3,小型,小型,60.0,2.0,9.0,否,,0.0,8.14380550384521,52.7626931667328,11.1550981850823,10.0,Trees,0.53724164467898,-0.50594032081098,Landsat 7,-46.4780426599943,284.6
1188,2008-05-12,汶川县三江镇街村1组罗家坪后山,聚集区,崩塌,地震-降雨,崩塌,,103.335,30.9197222222222,1223.0,356.0,3000m3,小型,中型,540.0,18.0,71.0,否,,0.0,8.14380550384521,52.7626931667328,11.1550981850823,10.0,Trees,0.348778593195756,-0.358519677629383,Landsat 7,-42.0928481806981,324.5
1189,2008-05-12,汶川县三江镇街村2组上西河,分散农户,不稳定斜坡,地震-降雨,不稳定斜坡,滑坡,103.333055555556,30.9125,1133.0,302.0,68000m3,小型,小型,210.0,7.0,29.0,否,,0.0,8.14380550384521,52.7626931667328,11.1550981850823,30.0,Grassland,,,Landsat 7,-53.621079046441,90.0
1190,2008-05-12,汶川县三江镇街村2组烂房子,分散农户,崩塌,地震-降雨,崩塌,,103.329722222222,30.9105555555556,1135.0,346.0,5000m3,小型,小型,300.0,6.0,19.0,否,,0.0,8.14380550384521,52.7626931667328,11.1550981850823,10.0,Trees,,,Landsat 7,-101.833124215828,90.0
1191,2008-05-12,汶川县三江镇邓家村2组三溜地,分散农户,不稳定斜坡,地震-降雨,不稳定斜坡,滑坡,103.321388888889,30.89,1477.0,94.0,296000m3,中型,小型,120.0,4.0,14.0,否,,0.0,8.35093402862549,56.2810397148132,11.488288035528,10.0,Trees,,,Landsat 7,16.667503136737878,381.84
1192,2013-07-10,汶川县三江镇邓家村1组李家坡,分散农户,滑坡,地震-降雨,滑坡,,103.325555555556,30.895,1453.0,13.0,38700m3,小型,小型,180.0,6.0,21.0,否,,65.3089828491211,149.203819274902,273.891388893127,102.565546943269,10.0,Trees,,,Landsat 7,-8.49309912172839,547.45
1193,2013-07-10,汶川县三江镇邓家村1组余家地,分散农户,滑坡,地震-降雨,滑坡,,103.325833333333,30.8975,1450.0,24.0,17000m3,小型,小型,185.0,6.0,23.0,否,,65.3089828491211,149.203819274902,273.891388893127,102.565546943269,10.0,Trees,,,Landsat 7,22.648682559577765,540.0
1194,2008-05-12,汶川县三江镇邓家村1组桃子坪,分散农户,不稳定斜坡,地震-降雨,不稳定斜坡,滑坡,103.326666666667,30.9005555555556,1396.0,94.0,258000m3,中型,小型,150.0,5.0,16.0,否,,0.0,8.14380550384521,52.7626931667328,11.1550981850823,10.0,Trees,,,Landsat 7,22.737766624823053,524.79
1195,2008-05-12,汶川县三江镇邓家村1组陈家杠公路,公路,滑坡,地震-降雨,滑坡,,103.329722222222,30.9005555555556,1459.0,315.0,88000m3,小型,小型,10.0,0.0,0.0,是,交通运输,0.0,8.14380550384521,52.7626931667328,11.1550981850823,10.0,Trees,,,Landsat 7,-2.27603513176518,763.68
1196,2008-05-12,汶川县三江镇河坝村2组马家包,分散农户,不稳定斜坡,地震-降雨,不稳定斜坡,崩塌,103.338888888889,30.9155555555556,1159.0,107.0,8000m3,小型,小型,30.0,1.0,1.0,否,,0.0,8.14380550384521,52.7626931667328,11.1550981850823,10.0,Trees,0.67208210208811,-0.612281572911494,Landsat 7,3.946047678776722,201.25
1197,2008-05-12,汶川县三江镇河坝村4组横槽,聚集区,不稳定斜坡,地震-降雨,不稳定斜坡,滑坡,103.333888888889,30.9030555555556,1471.0,128.0,16000m3,小型,小型,360.0,12.0,48.0,否,,0.0,8.14380550384521,52.7626931667328,11.1550981850823,10.0,Trees,,,Landsat 7,18.671267252173493,890.95
1198,2012-07-10,汶川县三江镇河坝村4组大沟,聚集区,泥石流,降雨,泥石流,,103.335,30.9055555555556,1341.0,155.0,25000m3,中型,小型,300.0,10.0,33.0,否,,34.8112277984619,81.2261981964111,137.620901107788,67.5568089816963,10.0,Trees,,,Landsat 7,-20.873274780446,603.74
1199,2008-05-12,汶川县三江镇河坝村4组沙子坡,公路,滑坡,地震-降雨,滑坡,,103.335,30.9091666666667,1242.0,284.0,7500m3,小型,小型,10.0,0.0,0.0,是,交通运输,0.0,8.14380550384521,52.7626931667328,11.1550981850823,10.0,Trees,,,Landsat 7,-1.07904642410881,324.5
1200,2010-07-10,汶川县三江镇河坝村4组磨子沟,河道,泥石流,降雨,泥石流,,103.320833333333,30.9038888888889,1157.0,246.0,30000m3,中型,小型,300.0,0.0,0.0,是,水利（务）,25.9578628540039,57.8542003631592,129.684190750122,40.5918732818816,10.0,Trees,,,Landsat 7,-77.17314930993,90.0
1201,2008-05-12,汶川县三江镇河坝村1组黑土坡电站大坝下侧约50m处,公路,崩塌,地震-降雨,崩塌,,103.3475,30.9016666666667,1153.0,315.0,4500m3,小型,小型,20.0,0.0,0.0,是,交通运输,0.0,8.14380550384521,52.7626931667328,11.1550981850823,10.0,Trees,,,Landsat 7,20.6875784190554,127.28
1202,2008-05-12,汶川县三江镇河坝村1组孔家槽,分散农户,不稳定斜坡,地震-降雨,不稳定斜坡,滑坡,103.346388888889,30.9077777777778,1061.0,115.0,7200m3,小型,小型,120.0,4.0,15.0,否,,0.0,8.14380550384521,52.7626931667328,11.1550981850823,10.0,Trees,,,Landsat 7,-52.6022584692757,360.0
1203,2008-05-12,汶川县三江镇河坝村2组三升种,公路,不稳定斜坡,地震-降雨,不稳定斜坡,滑坡,103.343888888889,30.9066666666667,1210.0,138.0,15000m3,小型,小型,5.0,0.0,0.0,是,交通运输,0.0,8.14380550384521,52.7626931667328,11.1550981850823,10.0,Trees,,,Landsat 7,-12.0715181932428,630.0
1204,2008-05-12,汶川县三江镇龙竹村4组曹瓦匠屋基,分散农户,不稳定斜坡,地震-降雨,不稳定,滑坡,103.333888888889,30.885,1286.0,154.0,45000m3,小型,小型,120.0,4.0,14.0,否,,0.0,8.35093402862549,56.2810397148132,11.488288035528,10.0,Trees,,,Landsat 7,-21.8356336261163,381.84
1205,2008-05-12,汶川县三江镇龙竹村4组老学校,分散农户,不稳定斜坡,地震-降雨,不稳定斜坡,滑坡,103.336666666667,30.8863888888889,1215.0,169.0,200000m3,中型,小型,120.0,4.0,14.0,否,,0.0,8.35093402862549,56.2810397148132,11.488288035528,10.0,Trees,,,Landsat 7,-32.8444165621235,284.6
1206,2013-07-10,汶川县三江镇龙竹村4组龙竹园沟,分散农户,泥石流,地震-降雨,泥石流,,103.348888888889,30.8963888888889,1042.0,179.0,2000m3,小型,小型,330.0,6.0,24.0,否,,65.3089828491211,149.203819274902,273.891388893127,102.565546943269,30.0,Grassland,,,Landsat 7,-78.4516938519632,0.0
1207,2008-05-12,汶川县三江镇龙竹村4组深沟,公路,不稳定斜坡,地震-降雨,不稳定斜坡,滑坡,103.3375,30.8875,1240.0,29.0,55000m3,小型,小型,10.0,0.0,0.0,是,交通运输,0.0,8.35093402862549,56.2810397148132,11.488288035528,10.0,Trees,,,Landsat 7,-5.92597239650444,254.56
1208,2008-05-12,汶川县三江镇龙竹村1组毛草坡,分散农户,滑坡,地震-降雨,滑坡,,103.345,30.8938888888889,1163.0,271.0,300000m3,中型,小型,60.0,2.0,8.0,否,,0.0,8.35093402862549,56.2810397148132,11.488288035528,10.0,Trees,,,Landsat 7,-25.6787954830799,201.25
1209,2005-03-01,汶川县三江镇龙竹村1组关房组,分散农户,滑坡,地震-降雨,滑坡,,103.336388888889,30.895,1531.0,70.0,180000m3,中型,小型,60.0,2.0,6.0,否,,1.87830197811127,3.53752613067627,16.5785683989525,4.00559596255502,10.0,Trees,,,Landsat 7,9.215809284794886,886.4
1210,2008-05-12,汶川县三江镇龙竹村4组猴耳洞,公路,崩塌,地震-降雨,崩塌,,103.346388888889,30.8988888888889,1143.0,340.0,2000m3,小型,小型,10.0,0.0,0.0,是,交通运输,0.0,8.35093402862549,56.2810397148132,11.488288035528,10.0,Trees,,,Landsat 7,-30.7440401505839,201.25
1211,2008-05-12,汶川县三江镇柒山村2组刘家地,分散农户,泥石流,地震-降雨,泥石流,,103.347777777778,30.935,1372.0,356.0,2000m3,小型,小型,60.0,2.0,7.0,否,,0.0,8.14380550384521,52.7626931667328,11.1550981850823,10.0,Trees,0.723621089356623,-0.658606618479395,Landsat 7,-0.179422835653895,450.0
1212,2008-05-12,汶川县三江镇柒山村2组徐家院子,其它,崩塌,地震-降雨,崩塌,,103.347777777778,30.9352777777778,1384.0,169.0,2000m3,小型,小型,0.0,0.0,0.0,否,,0.0,8.14380550384521,52.7626931667328,11.1550981850823,10.0,Trees,0.746870928717662,-0.658686636071947,Landsat 7,1.0991217063779004,450.0
1213,2008-05-12,汶川县三江镇柒山村2组崩石包,公路,不稳定斜坡,地震-降雨,不稳定斜坡,滑坡,103.3475,30.9327777777778,1324.0,133.0,45000m3,小型,小型,10.0,0.0,0.0,是,交通运输,0.0,8.14380550384521,52.7626931667328,11.1550981850823,10.0,Trees,0.698834937577433,-0.618455846469874,Landsat 7,14.041405269742882,254.56
1214,2008-05-12,汶川县三江镇柒山村2组大坡,分散农户,不稳定斜坡,地震-降雨,不稳定斜坡,滑坡,103.3475,30.935,1390.0,351.0,18000m3,小型,小型,60.0,2.0,7.0,否,,0.0,8.14380550384521,52.7626931667328,11.1550981850823,10.0,Trees,0.756258766523569,-0.67360805220975,Landsat 7,9.26474278542446,450.0
1215,2009-03-01,汶川县三江镇柒山村1组殷家坪,分散农户,滑坡,地震-降雨,滑坡,,103.338888888889,30.935,1333.0,268.0,240000m3,中型,小型,70.0,2.0,12.0,否,,0.0,5.79471063613892,5.79471063613892,2.64393730663369,10.0,Trees,0.770223034916844,-0.692303118589648,Landsat 7,-20.4843161857172,450.0
1216,2008-05-12,汶川县三江镇柒山村1组黑泥沟,分散农户,泥石流,地震-降雨,泥石流,,103.341388888889,30.9322222222222,1314.0,180.0,1000m3,小型,小型,90.0,3.0,7.0,否,,0.0,8.14380550384521,52.7626931667328,11.1550981850823,10.0,Trees,0.776958189620827,-0.66754617414248,Landsat 7,-15.9109159347758,484.66
1217,2008-05-12,汶川县三江镇柒山村4组帐口岩,分散农户,滑坡,地震-降雨,滑坡,,103.343888888889,30.9283333333333,1299.0,330.0,33600m3,小型,小型,105.0,3.0,17.0,否,,0.0,8.14380550384521,52.7626931667328,11.1550981850823,10.0,Trees,0.578414973482476,-0.522263677788312,Landsat 7,49.54077791717009,450.0
1218,2012-07-03,汶川县三江镇草坪村2组飞水岩,分散农户,泥石流,降雨,泥石流,,103.316388888889,30.9438888888889,1386.0,94.0,5000m3,小型,小型,60.0,2.0,8.0,否,,0.0,0.0,56.394702911377,18.6586911422351,10.0,Trees,0.692221109878514,-0.637726244343891,Landsat 7,-36.4341279799466,254.56
1219,2007-05-10,汶川县三江镇草坪村1组南中沱,公路,崩塌,地震-降雨,崩塌,,103.329722222222,30.935,1292.0,165.0,7500m3,小型,小型,10.0,0.0,0.0,是,交通运输,71.1682434082031,88.4650344848633,139.238594532013,67.3824555416775,10.0,Trees,0.527921695825021,-0.525393129634273,Landsat 7,-4.52446675033297,127.28
1220,2012-07-03,汶川县三江镇草坪村1组何家沟,公路,泥石流,降雨,泥石流,,103.323333333333,30.94,1313.0,318.0,16000m3,小型,小型,5.0,0.0,0.0,是,交通运输,0.0,0.0,56.394702911377,18.6586911422351,10.0,Trees,0.76813438189472,-0.68568571152047,Landsat 7,-23.0188205771839,90.0
1221,2008-05-12,汶川县三江镇草坪村1组董家坪,分散农户,崩塌,地震-降雨,崩塌,,103.318333333333,30.94,1592.0,268.0,3000m3,小型,小型,90.0,3.0,9.0,否,,0.0,8.14380550384521,52.7626931667328,11.1550981850823,10.0,Trees,0.429949788323324,-0.447983649867903,Landsat 7,58.93601003761887,324.5
1222,2008-05-12,汶川县三江镇草坪村2组大地,分散农户,不稳定斜坡,地震-降雨-其他,不稳定斜坡,滑坡,103.318333333333,30.9452777777778,1271.0,330.0,45000m3,小型,小型,150.0,5.0,24.0,否,,0.0,8.14380550384521,52.7626931667328,11.1550981850823,10.0,Trees,0.474200474312738,-0.4649291610888,Landsat 7,-83.653701380196,90.0
1223,2012-07-03,汶川县三江镇草坪村2组龙潭沟,分散农户,泥石流,地震-降雨,泥石流,,103.315555555556,30.9463888888889,1288.0,71.0,8000m3,小型,小型,120.0,4.0,21.0,否,,0.0,0.0,56.394702911377,18.6586911422351,10.0,Trees,0.46736506216322,-0.440837584908338,Landsat 7,-82.9247176913631,0.0
1224,2008-05-12,汶川县三江镇草坪村3组灯台树电站,河道,不稳定斜坡,地震-降雨,不稳定,滑坡,103.313055555556,30.9475,1292.0,270.0,78000m3,小型,小型,150.0,0.0,0.0,是,水利（务）,0.0,8.14380550384521,52.7626931667328,11.1550981850823,10.0,Trees,0.362751176943392,-0.357436149649438,Landsat 7,-104.385194479318,90.0
1225,2012-07-03,汶川县三江镇草坪村3组磨子沟,分散农户,泥石流,降雨,泥石流,,103.308888888889,30.9477777777778,1344.0,85.0,12000m3,小型,小型,90.0,3.0,16.0,否,,0.0,0.0,56.394702911377,18.6586911422351,10.0,Trees,0.796099164106594,-0.711368277739959,Landsat 7,-122.946047678817,0.0
1226,2008-05-12,汶川县三江镇潘达尔景区碉楼处,其它,崩塌,地震-降雨,崩塌,,103.2975,30.9591666666667,1734.0,274.0,2000m3,小型,小型,0.0,0.0,0.0,否,,0.0,8.35809326171875,48.2156047821045,10.5934202813991,10.0,Trees,0.67739523110996,-0.614562569213732,Landsat 7,28.93601003761705,127.28
1227,2008-05-12,汶川县三江镇潘达尔景区白果坪人工湖旁,其它,崩塌,地震-降雨,崩塌,,103.278055555556,30.9705555555556,1890.0,55.0,8000m3,小型,小型,0.0,0.0,0.0,否,,0.0,8.35809326171875,48.2156047821045,10.5934202813991,30.0,Grassland,0.39191813564386,-0.414188684972744,Landsat 7,38.6035131743763,254.56
1228,2008-05-12,汶川县三江镇潘达尔景区二道桥,其它,不稳定斜坡,地震-降雨,不稳定斜坡,滑坡,103.289166666667,30.9580555555556,1731.0,276.0,9000m3,小型,小型,0.0,0.0,0.0,否,,0.0,8.35809326171875,48.2156047821045,10.5934202813991,10.0,Trees,0.797648850958627,-0.721173502934953,Landsat 7,-15.6649937265037,360.0
1229,2008-05-12,汶川县三江镇潘达尔景区鸳鸯瀑布,其它,崩塌,地震-降雨,崩塌,,103.286388888889,30.9466666666667,1935.0,15.0,7000m3,小型,小型,0.0,0.0,0.0,否,,0.0,8.05248928070068,61.9115285873413,10.9710812141251,10.0,Trees,,,Landsat 7,63.47302383937017,324.5
1230,2008-05-12,汶川县三江镇潘达尔景区老鹰岩,其它,崩塌,地震-降雨,崩塌,,103.304166666667,30.9505555555556,1437.0,182.0,5000m3,小型,小型,0.0,0.0,0.0,否,,0.0,8.09205722808838,58.848562002182,10.8088265736259,10.0,Trees,0.493421101956051,-0.459713764372238,Landsat 7,-97.7302383939988,127.28
1231,2008-05-12,汶川县三江镇席草村1组兰花岗,分散农户,不稳定斜坡,地震-降雨,不稳定斜坡,滑坡,103.3125,30.8988888888889,1395.0,336.0,230000m3,中型,小型,35.0,1.0,7.0,否,,0.0,8.35093402862549,56.2810397148132,11.488288035528,10.0,Trees,,,Landsat 7,14.869510664973404,540.0
1232,2008-05-12,汶川县三江镇席草村1组鬼掏石,公路,崩塌,地震-降雨,崩塌,,103.317222222222,30.9016666666667,1266.0,93.0,6000m3,小型,小型,10.0,0.0,0.0,是,交通运输,0.0,8.14380550384521,52.7626931667328,11.1550981850823,10.0,Trees,,,Landsat 7,-37.7716436637581,180.0
1233,2010-10-01,汶川县三江镇席草村1组石塘,聚集区,滑坡,地震-降雨,滑坡,,103.306666666667,30.9002777777778,1291.0,330.0,34000m3,小型,小型,300.0,10.0,39.0,否,,0.0,0.0,137.710876941681,14.699945188144,10.0,Trees,,,Landsat 7,10.883312421560504,284.6
1234,2006-05-03,汶川县三江镇席草村3组白茶地,公路,滑坡,地震-降雨,滑坡,,103.300555555556,30.8975,1336.0,118.0,22000m3,小型,小型,10.0,0.0,0.0,是,交通运输,0.0,5.99750757217407,34.4688537120819,6.86497005159934,10.0,Trees,,,Landsat 7,-16.015056461752,270.0
1235,2008-05-12,汶川县三江镇席草村3组站子岩,公路,崩塌,地震-降雨,崩塌,,103.2975,30.8975,1391.0,163.0,8000m3,小型,小型,10.0,0.0,0.0,是,交通运输,0.0,0.0,31.8275618553162,2.41320830858636,10.0,Trees,,,Landsat 7,28.86072772896296,270.0
1236,2009-10-10,汶川县三江镇席草村3组阴山槽,公路,滑坡,地震-降雨,滑坡,,103.2875,30.8902777777778,1454.0,141.0,32000m3,小型,小型,20.0,0.0,0.0,是,交通运输,38.571460723877,77.1429214477539,176.275220870972,57.3266898343875,10.0,Trees,,,Landsat 7,17.18067754075173,371.08
1237,2008-05-12,汶川县三江镇席草村3组冷浸沟,公路,崩塌,地震-降雨,崩塌,,103.296388888889,30.8975,1361.0,168.0,4500m3,小型,小型,10.0,0.0,0.0,是,交通运输,0.0,0.0,31.8275618553162,2.41320830858636,10.0,Trees,,,Landsat 7,-4.42409033878948,254.56
1238,2008-05-12,汶川县三江镇席草村2组牛塘,公路,崩塌,地震-降雨,崩塌,,103.311666666667,30.8938888888889,1580.0,275.0,2000m3,小型,小型,0.0,0.0,0.0,是,交通运输,0.0,8.35093402862549,56.2810397148132,11.488288035528,10.0,Trees,,,Landsat 7,18.85570890838221,636.4
1239,2008-05-12,汶川县三江镇席草村2组大坡,分散农户,不稳定斜坡,地震-降雨,不稳定斜坡,滑坡,103.310555555556,30.8963888888889,1447.0,234.0,70200m3,小型,小型,90.0,3.0,14.0,否,,0.0,8.35093402862549,56.2810397148132,11.488288035528,10.0,Trees,,,Landsat 7,-15.7616060226084,810.0
1240,2008-05-12,汶川县三江镇席草村4组窑子沟,公路,崩塌,地震-降雨,崩塌,,103.3125,30.9055555555556,1188.0,85.0,6000m3,小型,小型,10.0,0.0,0.0,是,交通运输,0.0,8.14380550384521,52.7626931667328,11.1550981850823,10.0,Trees,,,Landsat 7,-87.2885821832067,0.0
1241,2008-05-12,汶川县三江镇席草村4组弯沟,分散农户,崩塌,地震-降雨,崩塌,,103.310555555556,30.9041666666667,1171.0,282.0,5000m3,小型,小型,90.0,3.0,13.0,否,,0.0,8.14380550384521,52.7626931667328,11.1550981850823,10.0,Trees,,,Landsat 7,-82.2685069008973,90.0
1242,2008-05-12,汶川县三江镇照壁村1组梯子岩,分散农户,不稳定斜坡,地震-降雨,不稳定斜坡,滑坡,103.358055555556,30.9066666666667,1424.0,243.0,375000m3,中型,小型,180.0,6.0,16.0,否,,0.0,7.49271202087402,55.6764695644379,10.1107476272452,10.0,Trees,,,Landsat 7,113.62358845669404,360.0
1243,2008-05-12,汶川县三江镇照壁村1组瑶包,分散农户,不稳定斜坡,地震-降雨,不稳定斜坡,滑坡,103.353055555556,30.9080555555556,1167.0,221.0,13500m3,小型,小型,90.0,3.0,12.0,否,,0.0,7.49271202087402,55.6764695644379,10.1107476272452,10.0,Trees,,,Landsat 7,8.419071518176224,90.0
1244,2008-05-12,汶川县三江镇照壁村2组阴坡,公路,不稳定斜坡,地震-降雨,不稳定斜坡,滑坡,103.355555555556,30.9116666666667,1235.0,230.0,21000m3,小型,小型,0.0,0.0,0.0,是,交通运输,0.0,7.49271202087402,55.6764695644379,10.1107476272452,10.0,Trees,,,Landsat 7,26.49937264740901,180.0
1245,2008-05-12,汶川县三江镇照壁村2组柏树塘,分散农户,不稳定斜坡,地震-降雨,不稳定斜坡,滑坡,103.351666666667,30.915,1137.0,264.0,66000m3,小型,小型,180.0,6.0,24.0,否,,0.0,7.49271202087402,55.6764695644379,10.1107476272452,10.0,Trees,0.724072406250928,-0.592645754669544,Landsat 7,2.151819322443316,254.56
1246,2008-05-12,汶川县三江镇照壁村2组,分散农户,不稳定斜坡,地震-降雨,不稳定斜坡,滑坡,103.353888888889,30.9113888888889,1171.0,196.0,30000m3,小型,小型,30.0,1.0,4.0,否,,0.0,7.49271202087402,55.6764695644379,10.1107476272452,10.0,Trees,,,Landsat 7,7.797992471750831,201.25
1247,2008-05-12,汶川县三江镇照壁村2组花塔子,分散农户,不稳定斜坡,地震-降雨,不稳定斜坡,滑坡,103.351666666667,30.9175,1168.0,240.0,104000m3,中型,小型,120.0,4.0,16.0,否,,0.0,7.49271202087402,55.6764695644379,10.1107476272452,10.0,Trees,0.748588720620963,-0.662831886956802,Landsat 7,-15.8143036386625,180.0
1248,2008-05-12,汶川县三江镇照壁村3组水塘坪,分散农户,不稳定斜坡,地震-降雨,不稳定斜坡,滑坡,103.348888888889,30.9230555555556,1200.0,267.0,138000m3,中型,小型,210.0,7.0,28.0,否,,0.0,8.14380550384521,52.7626931667328,11.1550981850823,10.0,Trees,0.739248651833054,-0.678315562390222,Landsat 7,9.922208281034727,270.0
1249,2008-05-12,汶川县三江镇照壁村3组仰天窝,公路,不稳定斜坡,地震-降雨,不稳定斜坡,滑坡,103.349166666667,30.9233333333333,1223.0,230.0,138000m3,中型,小型,0.0,0.0,0.0,是,交通运输,0.0,8.14380550384521,52.7626931667328,11.1550981850823,10.0,Trees,0.698088773453813,-0.635650114227249,Landsat 7,20.540777917169866,270.0
1250,2008-05-12,汶川县三江镇照壁村4组卫星地,分散农户,不稳定斜坡,地震-降雨,不稳定斜坡,滑坡,103.359166666667,30.9169444444444,1339.0,290.0,48000m3,小型,小型,90.0,3.0,16.0,否,,0.0,7.49271202087402,55.6764695644379,10.1107476272452,10.0,Trees,0.822047640348915,-0.708674990987448,Landsat 7,-10.8544542032811,725.6
1251,2008-05-12,汶川县三江镇照壁村5组孙国荣院子,分散农户,不稳定斜坡,地震-降雨,不稳定,崩塌,103.361666666667,30.9208333333333,1521.0,305.0,8000m3,小型,小型,60.0,2.0,9.0,否,,0.0,7.49271202087402,55.6764695644379,10.1107476272452,10.0,Trees,0.877838715689146,-0.771241665934231,Landsat 7,12.485570890818051,886.4
